customer_id,week,salary_delay_days,savings_balance,discretionary_spend,utility_payment_delay_days,atm_withdrawals,failed_autodebits,lending_app_txns,liquidity_ratio,stress_type,default_next_30_days
26,12,0,196235.07791335313,32729.743179065634,9,5,0,0,5.08178252200074,Stable,0
27,1,1,87674.80143145243,11894.89822279443,9,0,0,0,2.160998259160601,Moderate,0
27,2,2,84734.28840596325,30336.920214044392,8,3,1,0,2.088520837765021,Moderate,0
27,3,3,80260.82745604186,17629.41169501709,2,1,0,0,1.9782594950830967,Moderate,0
27,4,3,75637.69071457254,11999.379984801095,1,0,1,0,1.8643089609836536,Moderate,0
27,5,2,71367.17724083993,29238.28357540873,6,4,0,0,1.759049843976433,Moderate,0
27,6,1,69496.37452065817,13120.477276534513,7,4,0,0,1.7129385171694198,Moderate,0
27,7,2,65601.53581134259,18687.17988601482,9,0,0,0,1.6169389878505787,Moderate,0
27,8,3,63643.915459887845,21714.654891830472,2,3,1,1,1.5686877902142935,Moderate,0
27,9,2,62262.71584511047,17386.322741674525,6,0,1,0,1.5346441435295526,Moderate,0
27,10,1,59993.12774154908,14577.66882077518,0,0,0,0,1.4787036011988992,Moderate,0
27,11,1,57901.72292110696,28524.964139105305,0,5,0,0,1.427154899606355,Moderate,0
27,12,1,56910.71292714837,25060.743370971042,1,5,0,0,1.402728601094238,Moderate,0
28,1,1,66418.38268959626,17747.825717952703,4,0,0,1,2.0617122242160733,Stable,0
28,2,0,66849.63303335512,15943.72315838758,7,3,0,0,2.075098790847487,Stable,0
28,3,0,68136.02689276064,22192.457177738303,7,3,0,0,2.115030114642101,Stable,0
28,4,1,69346.63308800315,16792.356595351117,2,0,0,1,2.1526088916368344,Stable,0
28,5,0,70471.0083508469,16771.87563507391,5,5,0,0,2.187510949322353,Stable,0
28,6,0,71286.39902284503,13175.260804672893,8,5,0,1,2.2128217269699637,Stable,0
28,7,0,71394.79514078808,22674.54401239054,2,5,0,1,2.216186482213481,Stable,0
28,8,1,72328.15588304712,23469.928904476845,7,0,0,0,2.2451592029271437,Stable,0
28,9,0,73654.21382950693,11924.522794400911,8,0,0,1,2.2863217511182383,Stable,0
28,10,1,73488.62291135837,22075.09670696835,3,3,0,0,2.281181595541708,Stable,0
28,11,0,74670.7781741707,21162.729853151646,4,5,0,0,2.3178772189153154,Stable,0
28,12,1,75112.2860712569,19466.66106615477,8,4,0,0,2.3315821932258856,Stable,0
29,1,0,144305.4143228224,23626.007742063815,5,5,0,0,8.683685223980511,Stable,0
29,2,1,146183.56683105804,33961.67510834389,9,3,0,1,8.796704442702703,Stable,0
29,3,0,146237.6120748695,28671.613893142432,6,2,0,1,8.799956655291638,Stable,0
29,4,1,147185.20123095793,32972.42691558203,8,1,0,1,8.856978534836097,Stable,0
29,5,1,147728.66833770595,25590.53944147629,8,1,0,1,8.889682070644044,Stable,0
29,6,1,149603.44583702204,29844.037128107928,5,2,0,1,9.00249819570393,Stable,0
29,7,0,150340.3743811311,17597.388570081763,9,5,0,0,9.0468434168423,Stable,0
29,8,0,152711.1543485337,13577.700309277681,1,1,0,1,9.189506857911724,Stable,0
29,9,0,152001.03913863734,17050.60779588393,1,2,0,1,9.146775149025832,Stable,0
29,10,0,151942.82693291115,14643.23886729814,0,1,0,1,9.143272186416342,Stable,0
29,11,0,154108.12384529275,20479.516474931926,6,4,0,1,9.27357053240574,Stable,0
29,12,1,154101.96276640007,28698.080832501822,1,0,0,1,9.273199784918578,Stable,0
30,1,1,54689.58071847415,8761.083535078486,7,3,0,0,2.4652089193511273,Stable,0
30,2,0,55551.616979478866,13309.02846633451,7,5,0,1,2.504066402833627,Stable,0
30,3,1,55875.337843018606,13563.200776523545,0,2,0,0,2.5186585710253393,Stable,0
30,4,0,55835.16665231531,14017.433833365454,9,5,0,0,2.5168477987297444,Stable,0
30,5,1,55865.94827476172,12249.046313364574,3,1,0,0,2.518235323176085,Stable,0
30,6,1,55672.2847222176,13816.776093773964,9,1,0,0,2.5095056691759448,Stable,0
30,7,0,55709.35655782379,15364.16684629941,1,0,0,1,2.5111767337296036,Stable,0
30,8,1,56398.03184506251,10317.711842925102,8,5,0,1,2.5422197301895144,Stable,0
30,9,1,57217.99746268396,16785.2796088617,4,2,0,1,2.5791808209048948,Stable,0
30,10,1,58196.32272281838,7026.102069995965,8,5,0,1,2.623280192771083,Stable,0
30,11,1,57842.11326617196,6016.945909650453,5,2,0,1,2.6073137088380967,Stable,0
30,12,1,57686.4692252331,11370.029208292355,0,2,0,0,2.600297837205409,Stable,0
31,1,2,178584.3707608325,12020.886246863047,7,4,0,0,7.0749124882380245,Moderate,0
31,2,1,175274.4610217583,10276.910694748543,8,1,0,1,6.943784990080427,Moderate,0
31,3,1,168927.74882941012,10271.285834255776,7,1,1,1,6.692349586424461,Moderate,0
31,4,1,164849.00453141995,23226.133223947083,6,4,0,1,6.530763447350586,Moderate,0
31,5,1,162035.41846864717,25434.014092286474,2,0,0,0,6.419298624939546,Moderate,0
31,6,1,151803.04817262522,22167.107011396864,7,3,0,0,6.013926508201775,Moderate,0
31,7,3,148799.13990443174,30563.43967918056,0,0,0,0,5.894921759748028,Moderate,0
31,8,2,138959.05955606615,21284.012484481336,9,5,1,1,5.505090852119767,Moderate,0
31,9,1,136579.78207479772,12493.612476739012,3,5,0,1,5.410831875852727,Moderate,0
31,10,2,131963.96627804526,13392.17827465973,4,4,1,0,5.227968769273343,Moderate,0
31,11,2,127383.31521547266,18880.30110359348,4,0,0,0,5.04649877126183,Moderate,0
31,12,1,121523.90922337193,29381.179240221943,0,1,0,0,4.81436880126189,Moderate,0
32,1,1,212567.01912793878,14923.10164550747,4,0,0,1,9.736462956609845,Stable,0
32,2,0,216806.8493538172,16925.17992676056,0,0,0,1,9.93066500218557,Stable,0
32,3,0,218409.9539640025,27749.0592838949,2,4,0,0,10.004093931643554,Stable,0
32,4,1,221465.67430732498,30495.04280444162,9,4,0,0,10.144058767442525,Stable,0
32,5,0,220444.65309674368,14756.102762874572,0,2,0,1,10.097291704350981,Stable,0
32,6,1,221395.7375857145,15521.694828061341,3,3,0,1,10.140855371628533,Stable,0
32,7,1,224890.48906722508,29764.58354767044,6,3,0,1,10.30092967893114,Stable,0
32,8,1,229221.2807915573,36062.64338497389,5,1,0,1,10.49929814347349,Stable,0
32,9,1,228285.43448060806,17555.30527587443,0,4,0,1,10.456432448799788,Stable,0
32,10,1,231844.02227752097,21838.406178781148,7,1,0,1,10.619430727670286,Stable,0
32,11,0,230614.29292801302,21322.060663013137,4,2,0,1,10.563103954555338,Stable,0
32,12,1,234636.77808826,16409.108644820855,9,1,0,1,10.747350682561084,Stable,0
33,1,2,164012.64207844215,25992.83431067097,5,5,0,1,5.036725502059237,Moderate,0
33,2,2,156782.16310030324,32594.03024323788,2,0,0,1,4.81468202175314,Moderate,0
33,3,3,150587.71996400435,40873.896101215614,6,1,0,1,4.624454553185623,Moderate,0
33,4,2,147932.83045913183,20105.08175243047,3,4,1,0,4.542924559491932,Moderate,0
33,5,2,140297.1188164503,20928.345386931083,8,4,0,0,4.308436637892139,Moderate,0
33,6,1,133307.30390015276,21501.913640421426,1,5,0,1,4.093783800175203,Moderate,0
33,7,2,130124.70544315893,34714.59159959775,8,1,0,0,3.996048195114413,Moderate,0
33,8,3,127687.11902297245,39355.89977779275,0,2,0,1,3.9211914430345667,Moderate,0
33,9,3,122277.64822959162,39173.56731920864,1,0,1,1,3.7550699834178447,Moderate,0
33,10,3,119636.75286589115,22464.71170124506,8,4,0,0,3.673969741033733,Moderate,0
33,11,3,116738.05892331612,23456.426128234318,3,0,0,1,3.584952665775293,Moderate,0
33,12,3,111208.26199988005,15606.106946224898,3,2,1,0,3.4151360660758723,Moderate,0
34,1,0,52856.49046666558,13049.873118125217,7,5,0,0,2.4102591129113913,Stable,0
34,2,1,53809.61581965501,6105.284450227864,4,3,0,1,2.4537216857668187,Stable,0
34,3,1,54265.199166582635,6006.1383400523855,8,3,0,1,2.4744963135169433,Stable,0
34,4,0,54858.975291903975,12669.318138850103,5,1,0,0,2.501572540191273,Stable,0
34,5,0,55013.31407333442,6999.042895006247,2,0,0,0,2.5086103978154557,Stable,0
34,6,0,54986.78529064731,14095.990398067146,9,5,0,1,2.5074006837451206,Stable,0
34,7,0,55776.34231515408,15218.59088408409,3,0,0,0,2.5434045310811597,Stable,0
34,8,1,55446.98805387324,8111.27133611285,1,0,0,1,2.5283859571535365,Stable,0
34,9,0,55635.683289953995,5644.795761120086,3,5,0,1,2.5369904711557183,Stable,0
34,10,0,56209.78905136563,13387.191393076304,0,2,0,1,2.563169728064385,Stable,0
34,11,0,57281.65553460794,15952.4472028711,1,3,0,1,2.6120469035304397,Stable,0
34,12,0,58156.72648092372,9597.460729663379,6,3,0,1,2.651950190793368,Stable,0
35,1,3,133583.69193392413,28589.098655676586,8,3,1,0,4.709292284638323,Severe,0
35,2,5,104077.63463045804,32851.111509185095,8,1,1,0,3.669100581611874,Severe,0
35,3,7,84762.61417158988,15050.916823746209,3,4,1,0,2.9881785655504247,Severe,0
35,4,5,64632.074613381454,24721.229088815042,8,1,2,2,2.278506649355971,Severe,0
35,5,4,51824.77824167889,12336.136795690716,0,4,1,2,1.8270046649657758,Severe,0
35,6,3,41878.43677956193,30585.966637095193,6,3,1,3,1.4763613459362739,Severe,0
35,7,7,32982.3027221442,17851.100749944744,1,2,2,4,1.1627415105118402,Severe,1
35,8,3,29201.91462929333,31920.637030821566,0,5,0,3,1.0294696101708372,Severe,0
35,9,3,23258.156556006263,27485.134416809928,6,4,2,2,0.8199313526855375,Severe,1
35,10,6,20877.644619720926,14933.156294555016,8,1,1,3,0.7360099822492184,Severe,1
35,11,6,17650.379361610623,31216.548240484575,1,5,1,3,0.6222375961108134,Severe,1
35,12,7,15522.530940566376,24974.883945257585,8,5,0,1,0.547223498154454,Severe,0
36,1,3,78471.0734592055,12546.417163445678,0,0,2,2,8.157389334828974,Severe,0
36,2,7,65059.44673493272,9529.253499680282,5,5,2,1,6.763195831662925,Severe,0
36,3,3,53236.10465119759,8756.095075330328,8,1,1,3,5.534111019078637,Severe,0
36,4,7,40973.28468079513,5175.316331604137,1,1,1,2,4.259340681019067,Severe,0
36,5,4,31854.206478609623,9031.77288424939,3,5,1,4,3.311375169770502,Severe,0
36,6,4,27739.9567748728,13765.66650017074,0,0,0,1,2.88368206994903,Severe,0
36,7,3,20842.410935765012,8783.665527231013,1,3,0,2,2.166653942460974,Severe,0
36,8,7,17676.430648692236,7844.34114229562,8,2,1,3,1.837537330573762,Severe,0
36,9,3,15705.218067040705,6074.241337506146,9,4,1,4,1.6326217128639529,Severe,0
36,10,4,13320.13722085302,14216.82274881884,4,5,0,3,1.3846827947413298,Severe,0
36,11,4,10372.145465808308,9551.021315362057,8,1,1,1,1.0782269831706217,Severe,1
36,12,7,8426.196637894684,13737.792509697347,1,2,2,4,0.8759376360878672,Severe,1
37,1,1,41746.6482992656,5415.654737056389,6,1,0,0,4.39563640249798,Stable,0
37,2,1,41471.04079259703,8336.604054039564,7,3,0,1,4.366616817969192,Stable,0
37,3,1,41782.811624479546,3814.5884717611784,0,5,0,0,4.399444153185083,Stable,0
37,4,0,41771.74751402826,9464.684965809762,6,1,0,1,4.3982791780639126,Stable,0
37,5,1,42195.2768054733,4336.903779248152,5,1,0,0,4.442873914332422,Stable,0
37,6,0,42023.266262180776,9720.088217731558,8,4,0,1,4.4247623811551975,Stable,0
37,7,0,42430.30737654727,6363.810849333129,3,1,0,1,4.467621025202417,Stable,0
37,8,0,42922.447439405536,8211.727531780529,5,5,0,0,4.519440006211858,Stable,0
37,9,0,43288.76459617538,8317.565215082312,0,3,0,0,4.558010696189511,Stable,0
37,10,0,44011.97354160219,5045.3210585917805,2,2,0,1,4.634159649378315,Stable,0
37,11,0,44536.94136753517,5159.083114848998,3,1,0,1,4.6894351692061385,Stable,0
37,12,1,45246.69276505536,6546.560595234335,2,0,0,1,4.764167134687508,Stable,0
38,1,1,51213.01488089571,22398.644906423084,9,4,0,0,3.339029515359279,Stable,0
38,2,0,52063.40423691689,15660.937381401594,9,2,0,1,3.3944739207688364,Stable,0
38,3,1,53045.1454806531,20550.893931291295,1,3,0,1,3.4584823177926083,Stable,0
38,4,1,53031.41527666878,26414.210626501375,3,1,0,0,3.457587124325437,Stable,0
38,5,0,53251.01807736616,12049.225436255707,8,0,0,1,3.471904973701996,Stable,0
38,6,1,54179.49135904262,10930.734416489317,1,5,0,0,3.532440361023953,Stable,0
38,7,0,54953.884903475,24723.354168680205,3,0,0,0,3.5829299271503943,Stable,0
38,8,0,55171.786399048244,13641.539878848804,2,1,0,0,3.597136853394672,Stable,0
38,9,1,54757.01313526801,25230.935833774474,2,5,0,0,3.570094114880546,Stable,0
38,10,0,54929.95456868611,22471.356739191877,3,1,0,0,3.581369696916764,Stable,0
38,11,1,55867.93937810035,24465.6333396163,7,5,0,1,3.642525224879269,Stable,0
38,12,0,56334.41825053722,19002.27447580693,8,0,0,1,3.6729391094549113,Stable,0
39,1,0,50399.452026455714,14257.580105018755,9,5,0,1,4.28891168026419,Stable,0
39,2,1,51193.45041555012,20033.145494768687,0,5,0,1,4.356479656267389,Stable,0
39,3,1,51543.99914551385,10972.813343961747,6,3,0,1,4.386310785019623,Stable,0
39,4,0,52401.08564336834,16615.001548259792,8,2,0,1,4.459247456825404,Stable,0
39,5,0,52135.79699061943,24001.71347007055,1,5,0,1,4.4366718224550326,Stable,0
39,6,1,51801.75245963861,19756.356855248192,4,5,0,1,4.408245174286319,Stable,0
39,7,0,52029.84774076779,19822.17535666206,0,3,0,0,4.427655713014688,Stable,0
39,8,0,52936.739083815024,14651.383030552473,5,2,0,1,4.504830696422921,Stable,0
39,9,0,53284.54089210788,10539.465529084042,9,4,0,0,4.5344280665931604,Stable,0
39,10,0,53161.388129857696,13217.966381396905,5,5,0,0,4.523947966131069,Stable,0
39,11,1,53915.04304564209,11089.733709357488,1,3,0,1,4.588082777944092,Stable,0
39,12,1,53950.0799236887,15712.534398624306,3,1,0,1,4.591064359478257,Stable,0
40,1,1,60875.49024288541,26596.743942283327,4,3,0,0,3.829039073802653,Stable,0
40,2,0,62079.4815224354,26577.592465344977,8,1,0,0,3.904769546535123,Stable,0
40,3,0,63099.45501134439,23561.304005476584,8,5,0,0,3.9689253886924973,Stable,0
40,4,0,64224.5332011265,33245.743545166755,7,0,0,1,4.039692266011605,Stable,0
40,5,0,65435.547545842055,24017.866814732894,0,0,0,0,4.1158644861670455,Stable,0
40,6,1,65934.8562731768,32006.64720977392,2,3,0,0,4.147270765101758,Stable,0
40,7,0,67186.74634100082,29847.17610915681,0,3,0,1,4.22601404859201,Stable,0
40,8,1,67267.78759168914,26828.346335475617,3,1,0,0,4.231111504304272,Stable,0
40,9,0,67195.61742818367,29564.46614426975,1,4,0,1,4.226572035711534,Stable,0
40,10,1,67585.20742295824,18419.87655250151,6,3,0,1,4.251077059109333,Stable,0
40,11,1,68915.31711233867,12366.395735861499,1,0,0,1,4.334740319195792,Stable,0
40,12,1,70019.97785176446,16798.371997168484,8,3,0,0,4.404222948702031,Stable,0
41,1,3,50275.609948469326,16287.37791964049,8,2,0,0,5.5224330156423065,Moderate,0
41,2,3,48320.370286229525,9656.236407245195,6,3,0,0,5.307663267939323,Moderate,0
41,3,3,47722.84600782045,13274.0678220605,5,5,0,0,5.2420292993784985,Moderate,0
41,4,3,45598.68838738479,8194.288162634486,5,5,0,0,5.008705065509522,Moderate,0
41,5,3,44533.500785248834,15072.005185980575,2,3,0,1,4.891701468975979,Moderate,0
41,6,1,41866.23057524747,19533.64844990444,9,5,0,0,4.598720019632087,Moderate,0
41,7,2,39523.89634523581,15190.54682915003,4,1,0,0,4.341430572547432,Moderate,0
41,8,2,37122.774247493944,13347.57172109217,1,1,1,1,4.077683678959287,Moderate,0
41,9,3,35465.33009153294,10037.299658862028,7,2,0,1,3.8956247374995203,Moderate,0
41,10,1,34235.69802066814,12246.709798530546,7,5,0,1,3.7605580371214153,Moderate,0
41,11,1,32991.88131225124,10858.047315067433,0,5,0,1,3.6239332510072453,Moderate,0
41,12,3,31249.10306758894,15125.999944428693,4,2,0,1,3.432500941640321,Moderate,0
42,1,3,103422.93217287857,23936.931826104537,0,3,0,0,4.757173144074999,Moderate,0
42,2,2,98693.52264121601,21410.66897058172,3,2,0,1,4.539633189070151,Moderate,0
42,3,3,92206.47775221086,27891.210033922154,0,4,0,0,4.241246795626967,Moderate,0
42,4,1,89557.81030215391,23861.40435851271,0,3,1,1,4.119415308196941,Moderate,0
42,5,2,86600.18532880573,20550.479060079393,4,3,0,0,3.983372616331092,Moderate,0
42,6,1,82448.78985283877,24183.054459337,9,1,0,0,3.7924197333119487,Moderate,0
42,7,3,77584.66750586472,39354.62234123347,0,2,0,0,3.5686833557758644,Moderate,0
42,8,1,76160.88425447342,15985.238104143567,9,1,0,1,3.5031932047600276,Moderate,0
42,9,1,71442.88088414693,25079.991005284308,2,4,0,0,3.2861779021049524,Moderate,0
42,10,3,67162.92832466395,20762.344367067133,9,0,1,1,3.089311743448248,Moderate,0
42,11,3,65189.58780751324,17742.033868930368,6,3,0,0,2.998543455264226,Moderate,0
42,12,1,64384.03258070449,44693.1885053615,5,5,0,0,2.96149010925545,Moderate,0
43,1,2,179373.2197307348,26667.49475848837,6,2,0,1,12.996658332634922,Moderate,0
43,2,3,170413.2729361165,10491.09656623855,8,5,1,0,12.347456811119901,Moderate,0
43,3,1,167214.94974691706,20347.997024110937,2,2,0,1,12.115719242993693,Moderate,0
43,4,2,162788.5496446564,23705.019251636142,0,1,0,0,11.795000186609576,Moderate,0
43,5,1,160748.778684048,27931.29039032026,5,4,1,0,11.647206629178577,Moderate,0
43,6,3,154988.9800786666,11270.076849528225,6,0,1,0,11.229874907914374,Moderate,0
43,7,1,146119.1165378444,20322.56616531501,1,4,0,0,10.587200454781343,Moderate,0
43,8,1,137028.60471777827,28185.580817994574,3,5,0,1,9.928538719369927,Moderate,0
43,9,2,132052.91474013645,14115.782126836397,6,1,0,0,9.568020339281741,Moderate,0
43,10,2,129310.78134319396,14405.00647252282,9,0,0,0,9.36933643922092,Moderate,0
43,11,3,125854.24675590772,28433.721234131775,1,5,0,0,9.118889917084944,Moderate,0
43,12,3,122506.98710337786,26228.824945592118,1,4,0,0,8.876361014945319,Moderate,0
44,1,2,146295.86081856882,20875.11466413827,6,3,1,1,5.761150938889374,Moderate,0
44,2,2,143347.4203765369,23891.864225055084,2,5,0,1,5.6450409524152,Moderate,0
44,3,2,139750.0280820131,16664.20858476518,8,5,1,1,5.503375153538964,Moderate,0
44,4,2,135029.9229931364,18640.223827704864,7,3,0,1,5.317496771797442,Moderate,0
44,5,1,130686.72897789173,11966.500272560434,3,5,0,1,5.146461199507829,Moderate,0
44,6,2,127980.48579424122,19651.024668743834,6,0,0,0,5.0398889740797514,Moderate,0
44,7,3,122036.46604912933,23150.58540509393,8,5,0,1,4.805812666358394,Moderate,0
44,8,2,114182.6371091651,19502.720668795533,0,1,1,1,4.496527812240303,Moderate,0
44,9,2,107722.94888787075,17170.48859817006,3,0,1,1,4.242144409642224,Moderate,0
44,10,3,102731.11793488283,10776.63147090065,0,3,0,0,4.045565426336271,Moderate,0
44,11,1,98113.03541252195,17757.105478446338,0,3,0,1,3.8637047071696284,Moderate,0
44,12,1,96190.00945906072,24237.05800071353,1,0,0,0,3.7879756830174593,Moderate,0
45,1,1,164478.42605022423,28991.006553840238,4,2,0,1,10.992885519064686,Stable,0
45,2,1,165696.6940614884,27182.95975875214,1,4,0,0,11.074308238754844,Stable,0
45,3,0,164973.77722485914,21776.713796433753,5,0,0,0,11.025992224212953,Stable,0
45,4,1,164874.04422851873,13142.770390952099,8,5,0,1,11.019326587645464,Stable,0
45,5,0,163418.5956163619,22042.889688737487,0,4,0,1,10.922051945879158,Stable,0
45,6,0,163931.89501050516,26350.42324350256,4,3,0,0,10.95635821699522,Stable,0
45,7,0,165689.0289058025,19620.699925054152,1,3,0,0,11.073795939476668,Stable,0
45,8,0,166050.77766569718,11861.727079765516,3,4,0,0,11.097973351674009,Stable,0
45,9,1,166012.15989648202,28723.333881322513,2,5,0,1,11.095392340132383,Stable,0
45,10,0,164993.246334418,20464.285974305956,9,0,0,0,11.027293438589078,Stable,0
45,11,1,163572.30098878127,16568.299734575303,4,4,0,1,10.932324816329384,Stable,0
45,12,1,165078.1175035588,12001.404222346138,0,0,0,1,11.03296578765417,Stable,0
46,1,1,84612.28635695092,17116.95854965648,7,2,0,0,6.748494432618622,Stable,0
46,2,0,84248.07952307569,7511.340834746275,8,2,0,1,6.719446076918129,Stable,0
46,3,0,85241.00080940202,16518.138600409253,4,0,0,1,6.798639348502041,Stable,0
46,4,0,86105.05871814214,6542.205995966657,4,1,0,1,6.867554753553187,Stable,0
46,5,1,86316.43868102615,15570.911374155066,7,2,0,1,6.8844139658982115,Stable,0
46,6,1,86780.66157301755,17656.14798687862,0,4,0,0,6.921439387819584,Stable,0
46,7,0,86607.70586112475,17597.501134222985,2,3,0,0,6.907644811298224,Stable,0
46,8,0,86995.07684413494,7308.041973088532,6,1,0,0,6.938540689837351,Stable,0
46,9,0,86938.62570786876,9924.966356610654,0,4,0,1,6.934038268319038,Stable,0
46,10,1,88367.3015718575,9314.656734956685,3,2,0,0,7.047986390149368,Stable,0
46,11,0,89281.34422401748,11256.813877431714,9,3,0,0,7.1208884710984055,Stable,0
46,12,1,90293.6138496999,7385.938393574788,6,5,0,1,7.20162492471943,Stable,0
47,1,3,80807.26012366894,30336.28714198774,8,4,0,0,1.4975665573317427,Moderate,0
47,2,2,77270.35244666852,31637.202361450472,4,2,0,1,1.4320185527918106,Moderate,0
47,3,2,72520.42420667662,16220.75330161482,2,0,0,1,1.343990154464097,Moderate,0
47,4,2,69911.28199212535,16223.748599837923,6,2,1,0,1.2956360323486515,Moderate,0
47,5,3,66958.31822120375,19875.003900877975,7,0,1,1,1.2409100116720873,Moderate,0
47,6,2,62623.066673110414,41367.91190267865,2,3,0,1,1.160566639973687,Moderate,0
47,7,2,58850.08568941559,18524.657130623138,7,2,0,1,1.0906435893222644,Moderate,0
47,8,2,56847.1720169472,36309.46305739881,1,1,0,0,1.0535244427440895,Moderate,0
47,9,1,54388.34564440165,40628.12636033583,5,0,1,1,1.0079560601485882,Moderate,0
47,10,1,52766.54165130444,32245.59820189235,1,3,1,1,0.9778998570439112,Moderate,1
47,11,3,49329.16988511853,42000.2649087236,8,0,0,1,0.914196509172962,Moderate,0
